SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Slope,Leaf.Area,LCC,LPC,t.b2,Ktwig,Huber.Value,X.Lum,VD,Estem,Branching.Distance,Stem.Wood.Density,LMA,LNC,d15N,Ks,X.Sapwood,d13C,Soil.Fertility,Light,Temperature,pH
J8ACSP4,Metallica,0.2855344480000001,0.2193717394968446,ACSP,207,14,5,3.31,2,2,278,2.4,NA,44.641,0.7800483231995311,37.0525,45.364,19.73679728,0.033303745,456.731319,0.007149964,0.086590748,6078.410193,-2234.530063883984,-14.36907278955665,-0.12049649132502208,-41.117449311926094,-0.09012942447941324,-0.3070420645243597,-27.81003404276008,0.12297239582647225,0.4664126228952621,-0.9721210205066942,-0.8282975164345828,-0.7589333639096055,-1.1939100653972328
J8AMSP8,Metallica,0.14596911400000004,0.10355593169882318,AMSP,207,27,12,NA,NA,NA,267,2.2,0.68508799,49.9610875,0.3510083675441424,15.65272727,49.5186,16.46846533,0.015670779,1017.819782,0.006378197,0.189091374,5573.753931,-1166.5939648839835,-14.36907278955665,0.17856917667497796,-9.401267391926094,-0.089129424479413355,-1.4557981865243597,179.2977946272399,-0.7678456131735278,0.047389792895262683,-1.8304170142501677,-0.3319181776944998,-0.6674453172472972,-0.2961918154754192
J8CAC14,Metallica,0.323293288,0.05912260746519479,CAC,207,48,25,2.07,4,2.5,676,5.5,NA,35.272,0.3765565472230227,124.1833333,45.8634,12.68218295,0.035119219,264.8873745,0.121581139,0.134676165,24447.84897,9557.800819116017,30.630927210443357,0.1437533726749779,-18.688549021926093,-0.16172942447941335,-1.8589982405243597,39.93132872723991,-0.3688869011735277,-0.7725724371047389,-0.558202962510364,-0.8149285877112579,-0.15481398587161893,-0.8627492565688808
J8CAC15,Metallica,1.1231641800000005,0.06090605673071941,CAC,207,51,25,2.07,4,2.5,664,5.2,0.576470588,65.5485,0.47224493658047223,378.5575,46.5314,10.5809721,0.036081533,1085.643539,0.0322013,0.09784763,16686.64227,1246.1296151160168,29.630927210443353,0.1405973276749779,-10.821623441926096,-0.07412942447941323,19.22266431647564,-37.992124772760086,0.1285898408264723,-0.04082126710473988,0.03720713414195147,-0.8942905296473577,-0.020958069279160232,-1.8899116747911497
J8FAG11,Metallica,0.44362834400000006,0.06733917096596691,FAG,207,44,25,4.75,1.5,1.5,535,4.6,0.599352751,68.763775,-0.30685827792327486,46.05529412,47.8566,12.06562126,0.01525784,834.3781824,0.007008403,0.144781792,5363.196303,3198.283282116016,-8.202406119556649,0.1762800496749779,-34.3243362319261,-0.14092942447941342,-1.8059249295243593,-48.507359872760084,0.15811915082647232,-2.1586000471047386,-0.23960823107687526,-0.5468098859505407,0.23577531190905132,-1.9797555790753671
J8OSV16,Metallica,1.2992240199999998,0.187618666006121,OSV,207,28,12,4.58,3.25,1.07,478,3,NA,66.6575,0.4600880892578034,29.98761905,46.0789,12.10064587,0.028730332,658.5643062,0.006055371,0.06963652,7139.221495,145.83339211601646,-17.102406122556648,0.1315035926749779,-19.410295161926093,-0.09282942447941317,-0.8795318025243596,15.271910397239918,0.09767762882647227,-0.534556307104737,-1.515231030960581,0.004744223392235215,-0.8333247606205626,-1.3291684725066062
J8POG4,Metallica,0.8335850499999999,0.6980938451372497,POG,207,12,20,1.21,2.5,2,244,1.5,0.505979761,65.249,0.2665180988434319,23.41222222,48.2765,13.73069409,0.021463363,1766.190653,0.005696518,0.183575284,6277.424757,-2515.5105597839843,-12.86907278955665,-0.08610656032502209,12.573667818073911,-0.7507294244794134,-1.60942367452436,54.53936852723992,0.07599336682647231,0.14691334289526337,0.2622234879400324,-1.6395919511456418,-1.2186500504786926,-0.3405185648164915
J8POG5,Metallica,4.2814856180000005,0.8643910858380981,POG,207,12,20,1.21,2.5,2,485,3.4,0.675502742,50.13165,0.8098043103181022,19.35,51.4427,16.41154998,0.020871131,2414.719507,0.013143257,0.203780132,8744.632061,-2133.0742278839834,-17.302406122556647,-0.15900069932502203,25.451517898073902,-0.5135294244794132,-0.66073039952436,-1.485247582760084,0.12309609882647234,2.355769922895262,-0.003442471225544896,-1.2470102141858088,-1.7137323099537585,-0.7199292949085943
J8POT9,Metallica,0.83204567,0.5067211491824642,POT,207,13,25,1.21,1.77,1.77,505,3.3,NA,58.0185,0.34570126081474606,7.1044,49.2153,16.3078055,0.032259373,1505.071393,0.011956591,0.186749153,6839.965504,1171.2159861160162,-15.976215649556648,-0.06153454732502208,50.668332008073904,-0.7624294244794134,-1.4247855565243595,-48.03758963276008,0.09405993782647229,2.4190989328952623,0.3168075925307388,-1.6117830682399088,-1.1411049978439785,-0.6194712620651018
J8PRP2,Metallica,2.4745925959999995,0.1067254978025327,PRP,207,35,12,NA,NA,NA,530,3.2,0.559926245,46.415,-0.18078542414195484,9.935233645,46.8851,25.85181099,0.026744414,623.8280112,0.012626716,0.12364765,3564.189703,1628.4929051160161,-14.46907278955665,-0.0639246213250221,-5.196272561926097,0.16537057552058682,-1.5156717675243594,-40.65769480276008,0.10823611182647233,3.0998781228952614,-1.141089014294986,-0.43044421279092737,-0.9802208281350994,-0.9722012454764692
J8PRP3,Metallica,2.4049645360000005,0.5695547278658148,PRP,207,13,12,NA,NA,NA,393,2.9,0.675818374,55.3588,0.6183823390263326,8.817862069,47.6108,34.33008154,0.029811023,767.9157159,0.014807586,0.129440001,5175.862358,-2251.9152818839843,-15.282116269556651,-0.05925985432502203,6.621980098073902,-0.5326294244794134,-3.2564139745243597,-34.349107752760084,0.1254075968264723,3.2881544128952624,-0.5064445210603082,-1.1257791935084474,-0.9674696875461185,-0.8125832384491498
J8PRV7,Metallica,0.14699771199999995,0.16930599240638447,PRV,207,15,9,2.59,2.88,1.11,308,1.9,NA,61.568,0.567498647531959,7.135131579,46.8473,14.82627271,0.019589486,899.1533593,0.007402275,0.163796256,5018.998532,-914.8593198839835,-20.292149712556647,0.044589436674977924,-9.909114571926093,0.46907057552058695,0.53951436147564,-43.651960792760086,0.11462316282647225,0.7179900028952626,-1.9341810685846121,-0.14281676167995724,-0.6781882567687957,-0.7596815977980841
J8PRV8a,Metallica,1.5612061439999998,0.24079250503170022,PRV,207,23,9,2.59,2.88,1.11,401,2.5,0.718357652,53.567,1.471510548055725,6.773384615,44.6938,14.40680427,0.030859168,718.295315,0.004625779,0.137875117,4882.669235,-2083.7671218839837,-20.412551050556647,0.04404127467497796,-9.429187461926094,0.12347057552058677,0.4612562284756402,18.16980112723992,-0.10210926317352773,2.2138422028952602,-2.5842305429770933,0.3469750408114156,-0.2506877769994144,0.5470337082428375
J8QUR16,Metallica,2.4455632979999997,1.8865008000614232,QUR,207,13,25,2.75,2.88,1.12,325,2.5,NA,45.8795,0.5911286723185695,60.52416667,48.5066,13.91289113,0.043763508,1422.195377,0.023712089,0.074760158,9938.137835,-2194.741001883984,3.297593880443352,0.16520438367497792,28.42234153807391,0.026070575520586843,-0.6942921535243599,-43.46699890276009,-0.24373612917352772,1.6351795628952632,-0.20488847591862527,-1.5838655166853695,-1.49696458184314,-0.552818108156003
J8SOA5,Metallica,0.8088777979999999,0.467757286130709,SOA,207,16,10,2.59,1.77,1.27,332,2.5,0.653529109,38.118,1.3846995765195196,80.9925,51.7926,22.7124279,0.050096176,444.7695625,0.022320379,0.154592509,4047.473982,-1344.8919168839836,3.297593880443352,0.128934674674978,59.36773220807391,0.017870575520586858,-0.3742989915243596,-48.54636312276008,-0.12456766317352772,4.005045962895263,-0.18204564443237045,-0.6909102505349497,-1.207011871371046,-0.3772318106397147
J8SOA6,Metallica,1.217618794,1.0076386778911688,SOA,207,13,10,2.59,1.77,1.27,258,1.5,0.735903614,54.377,1.2598081305563762,124.5983333,42.4915,26.38676925,0.027291869,467.5663812,0.02403185,0.145953412,3225.000247,-2109.604280883984,40.63092721044335,0.10428725167497796,34.418044878073914,-0.5058294244794134,-1.8998546025243601,-43.400338822760084,0.11259992482647233,2.9547701628952607,-0.9563297059128432,-0.3557098584528746,-0.9709245161745753,-0.299885586896059
J8TIA12,Metallica,1.6761388760000002,0.307314144974349,TIA,207,14,35,3.98,2.88,1.26,335,2.6,NA,70.08892,1.2009730157676437,54.848,44.2884,18.86659737,0.032023667,721.3434268,0.017719482,0.147021003,2986.7528,-2939.592733183984,-14.813517229556652,-0.22341343732502206,-28.67729776192609,0.48937057552058666,0.10072656647564043,205.01395692723992,-0.6567844901735278,-0.5542871471047381,-1.0922266999847356,-0.22010209741839978,0.34943252932427127,-0.3487033990119965
J8ULA9,Metallica,0.78860958,0.5196946421440721,ULA,207,21,35,3.14,2.92,2.46,234,1.5,0.518473652,66.61778,-0.26811221894389975,37.61181818,48.5928,19.99077015,0.040912837,918.5535649,0.028992089,0.22439893,17267.60124,-1973.3353728839838,-11.86907278955665,0.17695181267497795,-19.24883310192609,1.2316705755205868,-1.0088309665243593,-41.209287206331744,-0.16342968029790744,1.4205160928952618,-1.525762166421262,-0.3008475146808377,-0.5410496017059687,-0.27498667262990834
J9ACP5,Dieppe,0.9174710999999999,0.5330376260352186,ACP,198,16,10,3.56,2,1,309,2.7,0.561826252,44.05533333,-0.8103473259114253,80.01375,49.28611932,17.25776905,0.02356057,650.1743401,0.019120314,0.10393364,8643.577781,-1845.1888329629166,-13.888349481101647,-0.044176195357725476,-13.710348246058615,-0.06386190112116288,-3.571583280525103,-67.51095846633174,0.1959451887020926,0.21959087550431552,-0.1509488318746598,-1.503880925442023,0.2105116280111862,-1.4066835414341767
J9ACR9,Dieppe,0.5417636060000003,0.10926638003704325,ACR,198,37,25,3.44,1.84,3.08,472,3.4,0.646071189,51.11783333,-0.43238037973897553,30.09433333,51.2353,11.21022096,0.017588392,514.0841445,0.007937066,0.098630546,5133.825963,548.3448840370838,-13.450849481101647,-0.036620790357725516,-2.5644282860586163,-0.31986190112116264,-2.093577547525103,-49.73180647633174,0.1406426327020926,0.41400738550431543,0.1993596996311162,-1.4703147857509502,-0.12485500018655322,-1.7572699889612429
J9ACSA18,Dieppe,0.8980576499999998,0.16488857292279718,ACSA,198,38,35,4.76,2.88,3.37,338,2.3,0.62975334,45.374,-0.43540847863766646,27.11833333,50.098,15.42495751,0.019521202,810.0713854,0.009036508,0.12551605,5955.83138,-1697.6443609629164,-9.588349481101647,0.17695606564227448,-4.894358416058617,-0.4229619011211626,-1.5649118135251032,-59.33456677633175,0.17673672370209254,1.1479015055043142,-0.4759104192212125,-1.4091436843629224,-1.0385937371931477,-1.6294559668017345
J9AMSP10,Dieppe,0.20071470600000013,0.1211416291183527,AMSP,198,26,12,NA,NA,NA,331,2.5,NA,NA,0.023071213883444942,11.738,49.5391,21.80056847,0.014283065,659.2453341,0.001600574,0.136899868,3738.919991,97.29059203708357,-14.976584775101648,0.23606397864227455,23.626289663941392,-0.35306190112116254,-1.192363710525103,-36.18677049633175,0.18049162270209257,1.465841255504315,-2.571466723166567,-1.041812791213662,-1.5469060476489833,0.005554783103061435
J9AMSP9,Dieppe,0.8360006599999998,0.07869798119358332,AMSP,198,51,12,NA,NA,NA,556,3.7,0.727169468,61.32233333,-2.290497128641661,25.35333333,49.4272,16.14889293,0.009502678,1102.830837,0.00781946,0.161239716,5399.399528,677.2768060370836,-10.657580251101647,0.2601342616422745,-4.304081776058618,-0.11626190112116289,-1.4474510295251029,-36.66632305633174,0.16830979170209254,-0.5975318444956849,-0.042986852337005416,-1.404938609392267,0.2655635590804443,-1.9190806911106086
J9BEPA13,Dieppe,0.49015887199999997,0.06649158624428159,BEPA,198,37,25,1.54,2.02,1.25,591,4.5,0.555966014,58.915675,-1.0208904875927698,13.53244444,49.0059,16.77848551,0.028092517,1079.963672,0.006832972,0.147937627,5609.319744,1731.037892037083,-2.6105717011016454,-0.034395981357725515,6.132898303941387,-0.10316190112116277,-2.306570234525103,-64.36103613633173,0.18349425870209252,1.2310220755043162,-0.03712897684456422,-1.2947887659852482,0.05686813016487756,-1.5402130965354281
J9FAG13,Dieppe,0.820475418,0.4089254986915747,FAG,198,30,25,4.75,1.5,1.5,368,2.4,0.648111332,65.8951,-0.2938376691159431,59.16230769,50.68777912,12.47396027,0.02456549,567.7908232,0.006302814,0.089688234,9924.109107,536.0369430370838,8.944983848898355,0.11713989364227446,-7.6725968260586175,-0.07056190112116281,-1.940697202525103,485.3982788736682,-0.6859981742979075,0.5232617655043149,-0.0269254185067333,-1.5605971081042447,-0.06898266846784097,-1.4793058845526283
J9FRA16,Dieppe,0.14816708999999992,0.143763098296064,FRA,198,23,30,2.46,2.38,2.59,381,2.3,0.516696751,60.80033333,-1.009979324407414,198.159,45.9654,18.95454983,0.043686789,1181.572378,0.133286645,0.180941162,31288.14042,5767.474481037084,14.111650518898353,0.1472813076422745,-23.977167666058612,0.03303809887883733,-1.4797683815251026,-11.55802497633174,0.2020016347020926,-1.4646216144956845,0.11623484628443152,-1.3956054834695508,0.25709788634722613,-2.0559996521691803
J9OSV17,Dieppe,1.003902058,0.5875504724554967,OSV,198,19,12,4.58,3.25,1.07,344,2.6,NA,49.52746,0.10246873908165355,18.616764710000002,48.6416,12.06376036,0.024097777,1606.920165,0.002501863,0.12446019999999999,7261.090854,-1999.5067299629163,-13.888349481101647,0.1583735906422745,-22.53501402605861,-0.6971619011211627,-4.191660661525104,0.7950123536682652,0.16481293870209252,-0.13967784449568382,-0.07001691052167122,-1.3393357841648545,0.22855803279110784,-1.672260085052599
J9POG6,Dieppe,0.717332888,0.144629989567601,POG,198,21,20,1.21,2.5,2,540,3.4,NA,63.1977,-0.010086304522938553,25.38472222,52.1131,18.72678309,0.019690743,1778.223725,0.015326148,0.135726563,10484.40729,-2225.8138429629166,-7.943905041101645,-0.21646161735772548,18.996024083941393,0.8744380988788374,-0.9876177885251028,0.3773330336682603,0.17972787970209253,0.7462032755043132,-0.2053133968806396,-1.220734135027061,-0.5165523643467138,-1.5094456969421606
J9PRP4,Dieppe,0.5437109240000001,0.266325126869283,PRP,198,22,12,NA,NA,NA,222,1.5,NA,48.7312,0.10380454059022298,6.435890411,48.73,24.52925275,0.019410706,1798.053868,0.004874466,0.172629174,4256.269149,-3243.5429094629167,-10.988349481101647,-0.07437644635772549,-4.306885786058617,0.07543809887883754,-4.177725553525104,-38.696045636331746,0.1780018017020925,2.2246623655043143,-0.9213848221126442,-1.847386560388857,-0.9700760064006179,-0.24255630862598776
J9PRP5,Dieppe,0.5971342180000001,0.1420492850103499,PRP,198,31,12,NA,NA,NA,289,2.6,0.75991501400000006,56.9946,-0.672547699243298,11.41414286,49.4819,22.49585465,0.023143513,1052.315633,0.005878564,0.112889314,5487.235564,-2883.7560129629164,3.1116505188983536,-0.03573220235772549,-16.223157676058612,0.7984380988788373,-1.8698320295251025,-63.391783996331746,0.15794425370209259,1.7320968255043134,-0.7333197636823674,-1.949705051262622,-1.53517592253647,-1.5410591228586086
J9PRP6,Dieppe,2.020267208,0.3694663566081349,PRP,198,16,12,NA,NA,NA,568,3.9,0.529553679,52.10125,-0.2965389714265091,10.62724138,49.5655,24.97578579,0.021166351,570.9240481,0.008092113,0.09870045,4701.045194,62.86651403708356,-5.166127261101646,-0.026179617357725483,4.667848413941384,0.5112380988788374,-2.654207697525103,-59.45171836633175,0.17228838070209257,3.204121745504316,-0.7068639347938142,-1.9642504082461536,-1.4440312320645579,-1.0277773665918333
J9PRV10,Dieppe,0.251031082,0.1929168308523219,PRV,198,25,9,2.59,2.88,1.11,228,1.7,0.510223953,56.28175,-1.385192913403582,9.505483871,43.5688,14.78280276,0.02499874,653.9982345,0.004048609,0.107593886,4678.094025,-1922.2609879629165,-17.433804026101647,0.10649079464227447,-8.497200786058615,0.2207380988788373,-2.9479968745251037,-71.17837997633174,0.11255717970209252,0.8192855455043137,-0.30595557808327717,-1.4973549413664562,-0.7270565818138162,-1.0340270253919406
J9PRV8b,Dieppe,0.311996436,0.49751274303240667,PRV,198,16,9,2.59,2.88,1.11,249,1.7,NA,59.24633333,-0.6419750959676347,8.701666667,49.0766,19.40119266,0.030861077,405.6160418,0.003654508,0.079721325,4880.961265,-1585.3484979629166,-16.513349481101645,0.08971546264227444,16.137169073941394,0.6952380988788371,-3.271729288525103,-37.19920581633174,0.10163330270209255,2.603895995504316,-1.7764690682881834,-1.5504907861350286,-1.3010571546066707,-0.0952652281524674
J9PRV9,Dieppe,0.588170036,0.29645002489251765,PRV,198,28,9,2.59,2.88,1.11,275,2,NA,52.45166667,-0.3841967866369494,9.76,47.8518,18.00952725,0.018405477,995.4831605,0.00393756,0.144722897,6177.375344,-1936.0239109629165,-13.688349481101648,0.1108151076422745,-9.512178916058616,0.07913809887883735,-2.7591865065251033,-74.93196087633174,-0.24521622629790746,-0.25512355449568686,-1.4599713903736553,-1.5993761308090697,-1.404447517114378,-0.754720491530248
J9SOA7,Dieppe,2.6201999559999996,0.32230560063978553,SOA,198,25,10,2.59,1.77,1.27,396,2.4,NA,41.6429,0.8069459830403524,84.069,50.0735,27.39596504,0.046328238,204.6626263,0.01626253,0.121807108,2996.220424,-2869.3558689629167,40.61165051889836,0.0514770326422745,29.044726623941386,0.32343809887883734,-2.1930928135251033,-69.64298042633173,-0.06307800829790748,2.897607005504315,-1.5790382068590942,-2.4013494814177516,-2.482580133252869,-0.9616447454710533
J9SOA8,Dieppe,0.30790942,0.0924749141140813,SOA,198,32,10,2.59,1.77,1.27,390,3.2,NA,53.7074,-0.2915955123424404,133.1893333,51.7693,26.53096253,0.033698153,348.5811098,0.06060137,0.134669129,2791.596375,-1412.3029079629164,17.611650518898355,0.03880990664227453,33.168122363941386,-0.032261901121162805,-1.6145342545251027,-61.224219366331745,-0.09298077929790742,2.5524531955043157,-0.6994552778074467,-1.7532535292244298,-1.2197847492095641,-1.2123179975767473
J9SOA9,Dieppe,1.2309806560000003,0.2193175196849982,SOA,198,24,10,2.59,1.77,1.27,436,2.9,NA,81.9016,-0.2079446332559616,65.61714286,51.8091,24.91140915,0.04679614,449.432128,0.01484025,0.175955019,3265.721909,-2248.7172079629163,-13.988349481101647,-0.021681362357725477,10.402813023941391,0.3259380988788373,-2.075126943525103,-69.83005028395597,-0.04253064985289294,1.6898468455043159,-0.5630969789244684,-1.9420557639233649,-1.4320109550901419,-1.0428169857416256
