SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Symmetric.Competition,Asymmetric.Competition,Soil.Humidity,SoilpH,Organic.C,N,P,K,Ca,Mg,Soil.Depth,Slope,North.Aspect,East.Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,X.Canopy.Opening,Estem,Branching.Distance,Stem.Wood.Density,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C
J5BEA4,Telephone Line,0.280353204,0.07484525550401465,BEA,184,39,25,3.17,3,2,356.0335734,2.2,0.571396295,65.305967,0.954767393,35.86507371,0.033,5.06,10.42711245,0.258166939,10.81344515,185.2610723,1956.433748,142.9118157,24,0,0,0,153,26.17,-10.5,13.33,3.21,2434.930007,5.75,0.571273885,35.66130435,26.34691116,47.43,2.7724,13.29421935,1.475648048,0.022098517,32.44381828,632.5679962,0.004671933,0.058749125,7136.87314,0.992991122,-32.26276764
J5BEA5,Telephone Line,0.5713543839999999,0.09657275591038385,BEA,184,25,25,3.17,3,2,932.0900604,5.6,0.619071393,85.49963,7.54767635,48.38975297,0.429333333,5.27,14.20289098,0.494000686,14.00961686,136.6032536,3147.99132,160.3352401,28,0,0,0,153,26.17,-10.5,13.33,3.47,18999.06969,6.545454545,0.679063361,16.29837838,29.26837357,45.2949,3.2224,15.75845406,1.04,0.022404663,44.61431839,849.3419993,0.004375987,0.075963646,7034.566095,0.969568389,-31.53
J5BEPA7,Telephone Line,0.17222619399999992,0.15026040111538094,BEPA,184,21,25,1.54,2.02,1.25,360,2.7,0.586661432,42.583005,0.847321898,3.151356727,0.184333333,4.89,5.590841048,0.223469388,16.70928737,119.8228199,1228.779896,79.1102191,23,0,0,0,153,26.17,-10.5,13.33,12.63,4249.350782,50,0.463585657,25.37047619,57.47212733,47.0431,2.2755,14.34493841,-2.168229208,0.035111186,43.96819791,853.1394527,0.005039662,0.09670156,1988.891379,0.988215065,-30.96282967
J5BEPA8,Telephone Line,0.34257842800000005,0.8949143089409309,BEPA,218,13,25,1.54,2.02,1.25,240,1.3,0.5912890138,64.069975,2.2129488184,33.0183733808,0.092,5.216,8.8607374992,0.3626514718,21.4852323,237.68663365999998,2007.8120122,134.692852268,24,0,0,0,153,26.17,-10.5,13.33,3.98,3147.24807,9.615384615,0.685686275,26.59386364,35.32940784,45.9321,2.577,8.628886651,-1.385081072,0.037108649,10.9835978,211.9505556,0.007560207,0.035574393,4342.665343,0.98278846,-31.37706436
J5CAC7,Telephone Line,0.5890611499999999,0.43401576342125253,CAC,184,19,25,2.07,4,2.5,634.4275757,3.6,0.5767957578,61.39027,6.344102616,29.7533628,0.026333333,5.472,7.0780131918,0.3469844346,23.437953818,95.490966136,2148.97753486,140.12694684,34.6,0,0,0,153,26.17,-10.5,13.33,4.8,21146.10189,24.66666667,0.679016393,176.988,33.13218975,45.6735,2.5203,16.99808887,-0.505222368,0.052511451,199.7637998,514.1922124,0.160590831,0.098239723,34874.61175,0.131092792,-29.50600395
J5COA2,Telephone Line,0.19550995000000002,0.5104232463968472,COA,184,13,10,4,1.77,1.02,210,1.3,0.6678313222,44.704,14.475467160000001,14.9649121,0.024,5.296,6.2834234769999995,0.1742297468,17.1592701898,163.25882666,878.97428988,50.34179568,44.2,0,0,0,153,26.17,-10.5,13.33,2.02,1847.276771,16.28571429,0.5421875,11.043,23.49904917,51.398,2.7256,10.51755371,-2.959681349,0.023914228,39.69111323,761.7050955,0.002825805,0.092298489,7086.3847,0.977380547,-32.11596855
J5FRA9,Telephone Line,0.13472704400000007,0.10277575480472617,FRA,184,23,30,2.46,2.38,2.59,400,3.2,0.606203641,81.100214334,0.346465741,8.613366934,0.039,5.21,7.440387614,0.219494359,17.07022862,117.2628225,1430.252374,88.51842084,38,0,0,0,153,26.17,-10.5,13.33,12.37,6343.959183,12,0.717252396,104.9993333,38.044686,47.02697815,2.5618,10.43907836,-2.004017019,0.030540505,654.6307655,867.889227,0.156807182,0.237777342,11737.59681,0.067520865,-30.30227692
J5OSV10,Telephone Line,1.3069350200000003,0.16736394948661099,OSV,184,30,12,4.58,3.25,1.07,534.2025058,4.9,0.5867547716,62.334791,0.817128249,39.06033009,0.292666667,5.188,7.7438868678,0.20020768120000001,21.2723614194,89.352077326,1232.0626464,51.84858833,55,0,0,0,153,26.17,-10.5,13.33,4,5063.487092,8.484848485,0.756528926,20.64114754,24.6126232,47.13897732,3.0448,12.94515672,1.574196732,0.038479262,49.68884758,961.9991308,0.012669763,0.114568583,5098.590301,0.98602032,-33.35920746
J5POT8,Telephone Line,0.7836014480000001,0.44204276770662404,POT,184,15,25,1.21,1.77,1.77,523.3165799,4.2,0.58676414,56.700591666,2.217796132,6.628781512,0.010666667,5.92,4.465469105,0.192987641,12.8515141,121.4103937,1928.886031,86.83154038,15,0,0,0,153,26.17,-10.5,13.33,10.68,4846.272214,12.375,0.470781563,10.75842105,81.35609804,51.3466,2.9588,11.54947823,-2.930929422,0.02611746,84.24471185,1577.522765,0.00526215,0.1946339,5353.99708,0.953680925,-30.42448532
J5PRS4,Telephone Line,NA,NA,PRS,184,17.4,22,2.46,3.02,1.06,340,2.4,0.515082479,56.102446668,1.1387889716,25.2089208086,0.21465,4.848,9.445463895,0.3164182274,18.692716358,161.51056293599999,1202.97490292,103.878710508,30,0,0,0,153,26.17,-10.5,13.33,12.37,7952.378432,35.5,0.671841909,16.91533333,35.27371615,46.8116,3.1033,15.24639629,-3.339757137,0.024525964,42.73810498,790.1937751,0.003054603,0.133243496,5653.580021,0.941647706,-30.11278648
J5PRS5,Telephone Line,0.22064512599999997,0.2001483484229491,PRS,184,18,22,2.46,3.02,1.06,290,1.5,0.5814165626000001,53.619566666000004,0.173670278,18.16446739,0.083,4.98,10.11348091,0.378773585,21.20517535,152.9817352,2756.476725,178.2948238,19,0,0,0,153,26.17,-10.5,13.33,3.01,3100.789594,14.75,0.750520538,13.88488372,41.42031656,46.7619,2.756,17.22032273,-3.366032944,0.040803503,27.60553887,523.9856517,0.005318148,0.107301516,3764.203517,0.966703466,-29.92379959
J5QUR11,Telephone Line,0.32824086399999997,0.0421670162091951,QUR,184,66,25,2.75,2.88,1.12,678.3630512,5,0.6694669848,61.9825725,7.508547563,56.15749736,0.624333333,4.43,18.547673056,0.5663499588,27.44225147,91.779094276,1898.1381959199998,120.33246704599999,44.2,0,0,0,153,26.17,-10.5,13.33,2.85,9089.473795,24.33333333,0.712311757,124.285,45.2588808,49.0867,2.5193,19.12025935,1.808681202,0.029361167,431.1231197,1892.839687,0.051057594,0.150102458,24978.82434,0.223605576,-30.94979439
J5SOA1,Telephone Line,0.11487199000000006,0.08912530577178453,SOA,184,29,10,2.59,1.77,1.27,370,2.4,0.569509044,57.13668,2.596357565,77.05094363,0.119666667,5.0040000000000004,11.556391060400001,0.3802454408,12.9353489338,164.767176388,1592.09791326,80.78329454200001,40.2,0,0,0,153,26.17,-10.5,13.33,3.98,5849.96557,15.75,0.633933759,40.62769231,40.19615268,46.3416,2.2107,11.3735724,0.123366399,0.041086266,21.70560039,406.3643837,0.002346055,0.101755263,3082.283689,0.953485172,-32.27437576
J5TIA6,Telephone Line,0.9721682819999999,0.301814929071501,TIA,184,18,35,3.98,2.88,1.26,410,2.9,0.393461538,63.063041666000004,1.189715561,2.322884385,0.033333333,4.996,16.121724961600002,0.6672595057999999,42.383474723999996,127.41690908599999,2647.80027956,140.369268406,24,0,0,0,153,26.17,-10.5,13.33,4.97,1292.88762,14.33333333,0.381930295,78.105,36.41732283,42.67158583,3.5823,21.72829958,-0.469067001,0.0268087878,81.140844624,988.08415212,0.0217463796,0.16783612480000001,4673.7313966,0.6775585534,-28.2566436
J5TIA7,Telephone Line,0.66277065,0.44043053615201677,TIA,184,15,35,3.98,2.88,1.26,330,2.5,0.343575419,76.112786668,0.561109997,15.58230631,0.204666667,5.67,6.870671757,0.333769291,10.54102264,103.7164844,1351.80787,98.14811023,20,0,0,0,153,26.17,-10.5,13.33,4.1,1337.930639,12.71428571,0.363299663,101.005,34.9267638,45.67670043,3.084,16.51678261,0.903210109,0.018935985,71.67176062,1200.76859,0.027512347,0.184413677,4601.402015,0.853259939,-30.6688369
J5ULA5,Telephone Line,0.8945717280000004,0.1402670823655844,ULA,185,29,35,3.14,2.92,2.46,380,2.9,0.6009883682,72.36138,0.281787318,51.76281513,0.475,4.9879999999999995,11.4294976242,0.4426658202,31.88510508,108.037864604,1741.8758846599999,71.765320522,39.8,0,0,0,153,26.17,-10.5,13.33,8.73,1712.500439,12.5,0.763480285,32.59384615,48.28660436,43.7147,3.0456,14.68203813,4.800814571,0.041311445,213.0835531,525.0187409,0.07069073,0.177722378,10567.92991,0.125485916,-29.48796066
J5ULA6,Telephone Line,0.34300293599999987,0.2993219572117149,ULA,184,14,35,3.14,2.92,2.46,350,2.8,0.652941733,81.31942599999999,2.583645919,35.42952285,0.108666667,5.49,11.84529069,0.372537417,8.772643097,191.9012799,3057.490132,170.0794504,21,0,0,0,153,26.17,-10.5,13.33,2.36,3257.311807,12.75,0.700744186,31.6473913,33.20556678,43.2108,3.4062,12.85012864,4.899850197,0.028158498,281.8811402,175.4719295,0.137275099,0.278173319,13393.43685,0.031703831,-32.31791992
J6ACR4,Rock Castle,1.3932547640000004,0.9949527240409334,ACR,191,21,25,3.44,1.84,3.08,397,2.8,0.62200719819999994,52.436,0.785398163,16.84419206,0.477666667,4.93,24.17617976,0.952003023,12.68328043,275.4380184,2200.460952,136.00565,15,0,0,0,207,26.5,-11,13.26,6.72,4498.168532,10.3,0.589468085,35.92228571,52.98740137,50.0782,2.2811,15.86616851,-0.717058406,0.015621651,59.22798399,922.8193806,0.015907411,0.096989452,9490.82384,0.793523635,-31.38768204
J6ACSA12,Rock Castle,0.27526545800000013,0.046651236832060565,ACSA,191,52,35,4.76,2.88,3.37,702,5.7,0.651448639,60.026025,3.266826675,33.37444709,0.096666667,4.61,7.095078693,0.222074747,18.24433947,102.3254832,519.932757,49.58173231,55,17.3,-0.866025404,0.5,207,26.5,-11,13.26,4.8,13138.13826,11.27777778,0.773209877,43.366,37.01056127,48.8333,2.3982,15.79577958,-4.734709549,0.020691363,49.66739308,741.3845378,0.006457711,0.110107918,7146.942336,0.760225212,-31.70200882
J6AMSP3,Rock Castle,0.059373745999999984,0.08098798175465435,AMSP,191,28,12,2.988,3.206,1.026,306,2,0.804684685,53.816925,0.706909984,17.33374102,0.294,5.358,15.6182319608,0.4770250982,40.496739668,249.87246006,1474.6139027000002,119.647016598,26,0,0,0,207,26.5,-11,13.26,4.08,4503.008679,13.42857143,0.769461827,29.132,36.45475765,46.089,2.4591,18.9754454,-1.285867767,0.0251122316,162.982785514,1665.2968865599998,0.002380651,0.1242200358,9772.162903800001,0.97068152,-31.11941895
J6CAC10,Rock Castle,0.5077875079999998,0.05733465751342194,CAC,191,42,25,2.07,4,2.5,560,3.5,0.575208409,50.30603333,0.584746564,19.70100939,0.068333333,4.76,7.446203559,0.258468208,24.43632101,141.274037,1189.668452,77.02816695,25,17.3,-0.866025404,0.5,207,26.5,-11,13.26,2.91,5450.891706,28.66666667,0.759313984,222.9928571,32.72366187,47.06833925,3.2607,17.82995024,-1.608247662,0.03801739,141.3763608,228.4056765,0.308037513,0.151882404,16332.32962,0.082281122,-30.17911751
J6CAC9,Rock Castle,0.25822898,0.4206531362325137,CAC,191,15,25,2.07,4,2.5,288,1.3,0.653333333,70.6035,0.58150897,16.86075324,0.471333333,5.19,23.16436469,0.8681002,12.319073210000001,255.6621338,3493.321232,165.7364341,9,0,0,0,207,26.5,-11,13.26,6.18,6316.801088,57,0.718778626,136.6355556,50.12523176,45.93960375,2.8391,10.39285974,-0.750966334,0.035013241,260.1050358,400.3460196,0.131514283,0.139587309,29131.8498,0.078389314,-30.60407478
J6COA3,Rock Castle,0.819992478,0.2487750665521529,COA,191,27,10,4,1.77,1.02,293,2,0.561991539,57.65865,0.735544586,27.82731588,0.226333333,4.43,18.06922389,1.027154336,23.68326189,283.1892335,1392.763374,92.34492944,17,8.5,-0.99756405,-0.069756474,207,26.5,-11,13.26,4.8,1013.258935,13.125,0.509863014,20.89974359,28.29135433,44.127,3.3505,15.62126025,-1.620515585,0.030762015,33.17087847,371.9354577,0.01066141,0.104301314,4886.764823,0.571058657,-31.79162514
J6OSV12,Rock Castle,0.24906581800000005,0.0760970428265,OSV,191,30,12,4.58,3.25,1.07,540,3.9,0.685758514,66.22676,0.509660382,21.97816906,0.078666667,5.05,6.114226049,0.201474443,22.58091076,104.4024876,317.6403,36.24415417,55,17.3,-0.866025404,0.5,207,26.5,-11,13.26,4.825,6820.342444,9.105263158,0.783042394,14.09166667,27.98006252,44.3507,2.6215,10.65216287,-3.076067982,0.021792345,95.15954814,1830.048261,0.006160744,0.133172587,8658.453652,0.979445515,-32.55139908
J6PRV4,Rock Castle,0.190325262,0.3289377139111412,PRV,191,15,9,2.59,2.88,1.11,343,1.7,0.665993946,47.43245,2.061843216,27.24711162,0.822666667,5.24,16.55679895,0.751946928,45.92172321,186.1819062,3017.937672,132.0168944,26,9,-0.99756405,-0.069756474,207,26.5,-11,13.26,3.59,7275.072863,10,0.657004831,10.00337662,35.26082102,45.3609,2.7585,15.12448404,-1.369446859,0.023557979,26.44668732,475.8483608,0.008034299,0.107708324,4623.260142,0.916362708,-31.02600868
J6QUR13,Rock Castle,0.14487466399999996,0.12057412257487478,QUR,191,24,25,2.75,2.88,1.12,369,2.9,0.69493007,65.7633,0.53023696,16.16397077,0.201666667,4.573333333,8.642804673,0.379144728,8.533624364,95.96699786,734.3702251,58.50211072,14,0,0,0,207,26.5,-11,13.26,5.58,5625.345322,22.8,0.708980514,69.32666667,41.61114393,49.5241,2.8485,17.10596603,1.510965064,0.016408853,373.6807165,1252.178412,0.069249752,0.162395096,31725.51322,0.17066153,-32.08694847
J6SOA2,Rock Castle,1.704198954,0.27880609400678674,SOA,191,29,10,2.59,1.77,1.27,509,3.7,0.59423318,46.3853,10.55924197,4.337361357,0.262666667,4.78,18.28992798,0.769776876,16.15146124,173.0840097,947.5682331,83.73948286,17,0,0,0,207,26.5,-11,13.26,6.76,4129.90118,18.33333333,0.662378559,30.92833333,45.91259363,48.139,2.1979,18.72493223,-0.424967098,0.032758684,35.79621718,555.5703449,0.005231571,0.170074385,3501.673905,0.790445683,-31.60685692
J6TIA9,Rock Castle,0.4189790139999999,2.171518100083517,TIA,191,10,35,3.98,2.88,1.26,193,1.3,0.3775775232,61.54765,1.36383098,17.24587598,0.084666667,4.654,14.3284469598,0.5579498822,24.118215202,121.924181842,1138.71082038,105.218630042,55,14.3,-0.939692621,0.342020143,207,26.5,-11,13.26,4.2,404.5644567,11.44444444,0.264828078,60.26,28.40631772,47.0413,3.1216,22.00164604,-0.685867267,0.0249105208,102.880905434,1325.4475773,0.0101610608,0.1480342686,9405.7243812,0.8717154806,-31.18409904
J6ULA7,Rock Castle,0.506242254,0.24648951740152011,ULA,191,13,35,3.14,2.92,2.46,440,3.1,0.62962963,80.66515,1.889404328,29.01750078,0.451333333,4.66,21.66454946,1.010989011,12.48710339,338.3655551,1063.189856,107.9421762,15,0,0,0,207,26.5,-11,13.26,5.68,3222.467574,10.91666667,0.712096333,25.1992,32.95342709,42.38873881,3.8208,17.31458072,0.889972395,0.025211648,483.4050606,1175.157722,0.058223485,0.234438619,15815.5355,0.123809815,-31.73543198
J7ACR6,La Gu<e9>rite,0.238097712,0.29896986642825846,ACR,176,15,25,3.44,1.84,3.08,310,2.3,0.613149292,49.410923334,0.547985072,29.83400837,0.148333333,5.01,12.07938806,0.463493085,17.20544096,175.2116223,2954.9432,151.3487766,24,8.5,-0.866025404,-0.5,146,26.5,-10.75,13.47,6.44,2453.161129,17.5,0.675207234,25.61142857,31.26394467,48.64664335,2.7148,12.22236199,-2.122420931,0.025391652,28.99091028,506.6910323,0.004461038,0.081732591,5167.323283,0.890125978,-32.03806145
J7ACSA14,La Gu<e9>rite,0.6887564019999999,0.39426180377423387,ACSA,176,25,35,4.76,2.88,3.37,466,3.5,0.654606179,54.356846665999996,4.987592497,20.78487917,0.126666667,5.08,25.09764519,1.215767635,126.1528054,297.8794592,4490.554668,254.8610632,12,29.6,-0.275637356,-0.961261696,146,26.5,-10.75,13.47,6.16,8309.250324,28.33333333,0.757370518,90.88230769,40.50039358,48.2345,2.5292,11.76196729,-2.922584534,0.03273155,27.872413,442.7450607,0.01352246,0.069837868,3824.6964,0.809001387,-30.44270241
J7AMSP5,La Gu<e9>rite,0.057538113999999974,0.2259488596884067,AMSP,176,14,12,3.018,2.87,1.028,264,1.8,0.6955923562,59.386340666,3.503303065,7.91925312,0.475333333,4.764,9.65801357,0.44212748679999997,14.412649212,210.231100782,1047.11147118,163.3649275,26,14.1,-1,1.23e-16,146,26.5,-10.75,13.47,3.55,6377.380638,22.75,0.845558739,13.55470588,29.85722345,45.5019,2.6518,13.74656174,-0.557198114,0.022738907,67.92825036,1304.144352,0.002898144,0.222053508,5881.543482,0.977789449,-32.33752289
J7AMSP6,La Gu<e9>rite,0.37918029799999997,0.08553481948983165,AMSP,176,33,12,2.75,3.036,1.1440000000000001,665,4.5,0.681194409,74.642630666,0.39221039,47.6288368,0.102,4.21,19.61207665,0.831547619,32.08051945,190.0296038,1128.92087,90.94579843,14,24.3,0.5,-0.866025404,146,26.5,-10.75,13.47,6.8,13059.59241,20.66666667,0.770398406,27.15583333,49.31414368,47.1215,3.3376,11.41227151,-1.448364363,0.019442089,50.53631581,947.3615729,0.002578876,0.161745537,5469.907828,0.954733798,-31.33732613
J7BEPA10,La Gu<e9>rite,NA,NA,BEPA,176,17,25,1.54,2.02,1.25,278,1.3,0.6421787778,64.652607,0.6072594,27.96199114,0.346,5.56,7.7354636644,0.2257843644,20.441463335,121.494558512,1467.82848588,152.73587516,28.8,10.9,-0.882947593,0.469471563,146,26.5,-10.75,13.47,5.84,4337.000113,6.4375,0.548694316,21.05974359,40.82402932,49.0577,2.1928,10.31952795,-0.07909821,0.016965288,44.17605074,852.3360794,0.009072683,0.116169535,4576.553709,0.982639221,-31.4463311
J7BEPO8,La Gu<e9>rite,0.068855658,0.5407371616586961,BEPO,176,19,15,1.5,2.34,1,490,3.6,0.3998188594,51.039244000000004,0.185255143,18.13377014,0.410666667,4.72,9.859902607799999,0.3507321714,17.9638343706,93.870887634,452.44666029999996,89.229198832,29.6,8.1,-0.99756405,0.069756474,146,26.5,-10.75,13.47,7.67,2444.918117,16,0.490704846,12.2355,49.97752442,49.703,3.6819,20.08140897,-1.565738268,0.019853664,55.10446482,1060.48,0.007043727,0.115149861,7420.613385,0.980134787,-29.54391708
J7BEPO9,La Gu<e9>rite,0.08864730600000001,1.6614994447303328,BEPO,176,14,15,1.5,2.34,1,364,2.8,0.452976253,43.506566668,3.463605901,5.830301512,0.195,6.07,9.84007292,0.293600796,15.7894996,180.1112448,2899.785067,113.5291343,15,15.6,-0.984807753,-0.173648178,146,26.5,-10.75,13.47,2.32,1890.732127,27.85714286,0.558563536,17.6074359,49.87694593,52.5132,3.5695,13.7927638,0.14092551,0.016823818,128.1564238,2491.663707,0.007940781,0.164201703,10639.80353,0.990191415,-31.72890266
J7CAC12,La Gu<e9>rite,0.677850608,0.21385480904127718,CAC,176,22,25,2.07,4,2.5,407,2.9,0.5329261098,62.483838666000004,0.829637412,26.29080281,0.092666667,4.8973333334,11.0214326494,0.2984305824,29.4698613694,98.168802368,1146.64907076,79.156347158,21,25.7,-0.275637356,-0.961261696,146,26.5,-10.75,13.47,5.65,4167.713381,27,0.801639344,315.1444444,35.2078412,44.631,2.8727,12.47193278,-0.038474302,0.035348691,394.4235938,2302.305072,0.0961242,0.150217879,41534.74267,0.297283013,-30.49359169
J7CAC13,La Gu<e9>rite,2.6723271079999997,0.5482427875759674,CAC,176,19,25,2.07,4,2.5,535,3.7,0.522581607,64.779678666,0.249922887,7.503473363,0.079333333,6.32,11.28967728,0.546852647,5.612353786,270.6734536,3714.677737,165.4150458,20,7.4,-0.984807753,-0.173648178,146,26.5,-10.75,13.47,7.17,5415.101063,21.25,0.835005793,180.8075,60.85201112,42.41369301,2.5296,10.72557439,1.230175412,0.035862697,194.422301,426.4359286,0.04926356,0.136961691,22433.89582,0.111706339,-29.60578186
J7FAG10,La Gu<e9>rite,1.207919914,0.23798764024961422,FAG,176,31,25,4.75,1.5,1.5,387,3.1,0.690221375,59.348659048,1.213357308,13.41036309,0.106333333,6.38,8.585283395,0.327073552,6.468299443,281.584878,3398.659805,153.57465439999999,43,8,-0.984807753,-0.173648178,146,26.5,-10.75,13.47,6.68,3050.225946,24,0.767136564,52.206875,34.41835965,47.2233,2.6086,11.98374332,1.459661186,0.01684143,60.74354924,1137.057049,0.004184583,0.136020217,6850.221746,0.953349627,-30.73808968
J7FRA13,La Gu<e9>rite,3.504248252,0.8354010594409641,FRA,176,17,30,2.46,2.38,2.59,640,4.7,0.6040110399999999,63.414274999999996,0.095835083,13.79746817,0.176,5.04,10.06517882,0.356311671,12.66733301,107.0522988,2159.780711,93.64986993,25,10.9,-0.866025404,-0.5,146,26.5,-10.75,13.47,8.76,6274.966323,23.75,0.738243513,181.525,45.42074094,45.9979,2.2363,12.16012383,-0.355912147,0.0197133,183.9621265,635.7115585,0.124465007,0.105243419,15597.69673,0.175995595,-30.7044619
J7OSV14,La Gu<e9>rite,0.5592878840000001,0.11558893733684017,OSV,176,32,12,4.58,3.25,1.07,456,3.5,0.652437266,54.29006,8.518345076,31.77152365,0.095,5.35,11.27844875,0.437270221,8.790545745,190.2102201,2670.899196,144.6357656,30,7,-0.984807753,-0.173648178,146,26.5,-10.75,13.47,5.52,5389.918,17.6,0.755012992,33.334,30.71938561,44.4261,2.7702,18.32901098,1.214888468,0.028008701,65.36380786,1261.145955,0.00391841,0.137734472,2497.365514,0.982648321,-31.50937279
J7PRS10,La Gu<e9>rite,0.36765760399999986,0.24822539149955253,PRS,176,17,22,2.46,3.02,1.06,198,1.7,0.6058685392000001,60.364291666,3.993422034,19.9001603,0.098333333,5.18,20.53096802,0.732936078,37.89552971,230.5948353,2660.183066,165.1497816,13,25.7,-0.275637356,-0.961261696,146,26.5,-10.75,13.47,3.77,971.4988838,7.35,0.738807018,10.96811321,37.60472037,46.3181,2.3787,12.50170844,-2.330104456,0.030781939,36.98239533,642.8525226,0.008195105,0.137526201,4897.287327,0.885291767,-30.67390831
J7PRS9,La Gu<e9>rite,0.9257142179999999,0.46377377242735174,PRS,176,15,22,2.46,3.02,1.06,292,2.5,0.435350757,69.600162,0.142290807,30.79849049,0.212,6.07,9.100951492,0.269214815,5.721688734,229.5605757,2825.39103,134.0159922,21,9,-0.999390827,0.034899497,146,26.5,-10.75,13.47,3.82,1491.766804,32.16666667,0.651460055,28.26456522,17.45925533,46.2508,4.0198,16.80776001,3.243076277,0.024209069,43.87085427,830.5111221,0.013293901,0.135593139,5213.795029,0.964138602,-30.96655998
J7PRV18,La Gu<e9>rite,1.493750926,0.5173841855433897,PRV,176,14,9,2.59,2.88,1.11,493,3,0.70113852,63.285465334,0.211163292,20.96054545,0.093,6.28,8.397318223,0.258842075,5.383370475,175.3614833,2882.259849,118.5036392,45,8.7,-0.978147601,-0.207911691,146,26.5,-10.75,13.47,5.15,4196.373897,14.58333333,0.633131313,12.450625,42.26695447,45.2689,3.0159,16.15643672,1.990747375,0.02644009,42.53777064,775.2263204,0.008101988,0.119855481,6235.330141,0.928162236,-30.95670494
J7PRV5,La Gu<e9>rite,0.35317117000000003,0.4291051243955927,PRV,176,15,9,2.59,2.88,1.11,170,1.3,0.7077613938,53.6889075,0.116460778,9.401223279,0.250666667,6.18,7.693102432,0.277307941,4.970052831,194.9413235,2841.025243,115.4284153,30,8.5,-0.999390827,0.034899497,146,26.5,-10.75,13.47,7.57,654.2380426,13.06666667,0.730945122,6.41119403,60.45861949,44.9661,3.295,13.00166331,6.167587929,0.0255920036,85.98589018,1610.04515182,0.032260604400000004,0.12106603839999999,12252.225166799999,0.6241652604,-29.40624847
J7PRV6,La Gu<e9>rite,0.5079691820000001,0.21622472496337924,PRV,176,20,9,2.59,2.88,1.11,318,2.45,0.615096109,51.714053334,0.634021466,11.72509364,0.072,6.26,10.50725428,0.349447514,8.260463973,235.8826083,3126.089033,133.0301248,23,8,-0.984807753,-0.173648178,146,26.5,-10.75,13.47,8.88,1927.938456,6.75,0.651849315,8.947721519,55.92258831,46.00572255,2.9865,13.86416913,1.449015892,0.018469937,44.00562966,806.9089015,0.006469023,0.136116025,6346.789243,0.933869898,-29.63045723
J7QUR15,La Gu<e9>rite,0.8324481460000002,0.1628583717104158,QUR,176,32,25,2.75,2.88,1.12,484,3.6,0.697224251,62.023906666,1.029203376,18.45337224,0.375,4.85,17.78932683,0.661107615,16.64871362,171.898143,1982.403606,123.8470765,25,25.7,-0.275637356,-0.961261696,146,26.5,-10.75,13.47,5.3,4930.723328,23.66666667,0.723333333,82.00583333,42.76118569,47.855,3.0242,14.11047525,1.086647809,0.022901618,254.8120511,694.5501322,0.076917558,0.129001728,24874.72704,0.138820545,-31.49416267
J7RHT6,La Gu<e9>rite,4.29642719,7.999029853624212,RHT,176,10,6,1.56,4,1,471,3.3,0.566435928,38.104953334,0.116818474,10.47046016,0.121,6.606,14.1412840972,0.1839914858,27.3198036908,171.54997404,1776.20693188,155.647215866,47,7,-0.866025404,0.5,146,26.5,-10.75,13.47,11.71,1962.374396,40.5,0.55239202,250.0686364,61.95389993,51.1685,3.5611,15.5360735,6.12761158,0.015877455,274.1398381,1766.619757,4.545519472,0.134072279,34333.03546,0.328201862,-28.51788696
J7RHT7,La Gu<e9>rite,2.6557540680000002,0.37517615969621704,RHT,176,17,6,1.56,4,1,339,2.6,0.4355794888,54.219265,0.796658208,20.3392914,0.052333333,6.094,9.811152746,0.2704278096,39.313074615999994,89.231956158,2006.1374422200001,108.26829954,40,13.7,0.406736643,-0.913545458,146,26.5,-10.75,13.47,12.78,848.2614483,36.66666667,0.551511835,208.285,65.58561586,49.9401,3.4616,14.46971818,-1.845689878,0.010508146,566.6481707,4988.926963,2.278927364,0.160740097,34178.78814,0.448398101,-26.24824341
J7SOA12,La Gu<e9>rite,3.0753416879999995,1.0322236816188275,SOA,176,14,10,2.59,1.77,1.27,489,3.8,0.5865791296,54.902062,0.279186854,6.611273696,0.347,6.39,6.601307405,0.164580928,5.754096492,186.3911524,2375.019608,73.32667232,19,10.5,-0.999390827,0.034899497,146,26.5,-10.75,13.47,7.02,4011.288972,18.25,0.682420122,35.84,56.78013393,47.0262,2.8449,16.87502403,4.533910885,0.042016741,25.40753209,462.109195,0.007165471,0.131674467,3595.560493,0.926301223,-30.8324128
J7SOA3,La Gu<e9>rite,3.032913694,0.5867014336941996,SOA,176,16,10,2.59,1.77,1.27,720,4.8,0.5936404225999999,51.912703334,3.333695412,40.9350226,0.305333333,5.08,9.3135657738,0.3366082418,21.925073837,91.957077528,988.82670956,59.329256728,44.8,11,-0.882947593,0.469471563,146,26.5,-10.75,13.47,5.88,7470.907461,28.33333333,0.579331924,55.04375,54.63835585,48.7973,3.7215,17.7132959,0.476532195,0.04688018,29.05380491,443.7649343,0.012080838,0.154549019,3600.437318,0.77789338,-30.92522758
