SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Soil.Fertility,Light,Temperature,pH,Slope,Estem,Branching.Distance,Stem.Wood.Density,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C
J1POG13,Research Center,2.111239092,0.5770927665878292,POG,199,15,20,1.21,2.5,2,407,2.8,0.592078071,62.40623333,0.9815470645256614,-0.008596854363794551,-0.29610878152751624,1.184760388986544,-0.49817055333521204,1426.282313,6.333333333,0.481854437,19.08172414,83.25351935,46.0564,2.5335,14.13984565,0.57149263,0.015645015,89.56585576,1322.221235,0.015328487,0.20351531,2729.552123,0.751850959,-28.87276062
J1POG14,Research Center,3.83328288,1.769058986528995,POG,197,14,20,1.21,2.5,2,367,2.9,0.642344045,75.5945,0.9919729927788534,-0.48011314431966134,-2.091504627983998,0.4002267901938266,0.37275087827993636,977.1017841,13.5,0.48357021,21.24413043,98.90199851,47.7055,2.082,11.7234817,-3.723656044,0.019115964,104.631225,1726.649893,0.011730644,0.167539293,6227.885839,0.840452331,-28.74671753
J1POG2,Research Center,0.27122744,0.2436696646397767,POG,192,15,20,1.21,2.5,2,421.6059187,2.1,0.701393287,82.0575,1.0612466706581294,0.19702124420221973,-0.5795026176735655,0.1730042919078043,-0.3589264997161904,3828.845248,12.5,0.393927126,27.46714286,68.28195469,51.7035,3.1147,13.81525241,-2.026608753,0.014571361,125.1110025,1840.051809,0.012727455,0.181612037,9301.074521,0.749039391,-29.92030106
J1POT1,Research Center,1.52288721,0.33473349784865253,POT,199,21,25,1.21,1.77,1.77,583.02507,3.2,0.5442923752,56.48556667,1.1548728644810842,0.05732130405138584,-0.4174228194350172,0.5397954778528162,-0.1327131419348103,4025.261205,8.384615385,0.496878613,17.10057143,88.18418766,51.0953,2.5431,13.33065566,-3.611433582,0.025384226,78.67789592,1472.106455,0.011934221,0.170788106,7969.350101,0.952920325,-30.67344841
J1POT2,Research Center,0.6197682140000002,1.2401605827700894,POT,197,10,25,1.21,1.77,1.77,321.6440332,2.2,0.500125408,53.0256,1.0961437474583051,-0.31109586236594217,-0.6165044855736088,0.9388873240176568,-1.8040700701702435,2430.709871,6.181818182,0.44675,15.18543478,66.74015432,48.9116,2.4942,13.0736773,-3.273488598,0.027726397,67.59485205,1177.247692,0.008402606,0.175678556,4901.783698,0.887001462,-31.08718285
J1PRP1,Research Center,0.3652358299999996,0.1281927208199454,PRP,192,19,12,2.418,1.73,1.104,433.1430352,3.5,0.66919366,51.5365,0.8171380145116445,0.1549885234591415,-0.41059504069831765,0.6224492297913464,-0.13903785731837717,2034.380906,7.117647059,0.591129363,8.276956522,58.78027,45.78594874,2.1978,14.19160304,-3.427533531,0.028059666,91.33768763,1691.143296,0.006338504,0.169536181,6389.722334,0.94297571,-29.66652901
J1PRP10,Research Center,1.2313040439999998,0.3207850550821486,PRP,197,16,12,2.008,1.8900000000000001,1.31,388,2.8,0.4993618534,43.6771,0.6651529111644673,0.05274717212998541,-1.5188024876929487,0.5955241100914815,-0.36595101670450725,2003.663091,8.411764706,0.645710345,9.404074074,79.70015622,48.3168,1.9145,19.04906033,-6.263404846,0.025024932,83.2220464,1572.962853,0.006957073,0.173064739,6936.048575,0.962609594,-26.43877136
J1PRP11,Research Center,0.934024672,0.30732729760040006,PRP,199,16,12,1.8339999999999999,1.884,1.296,228,1.4,0.503201298,45.705,0.4891074736014468,0.004322398140081384,-3.3574696128957755,0.7537138773755773,0.055930995787254044,441.4523756,10.7,0.673348181,5.478444444,91.67241309,48.3445,2.0411,12.06835315,-6.29166275,0.030189436,44.67004167,802.9389276,0.003460254,0.130481726,4402.018762,0.915453451,-26.56379494
J1PRV14,Research Center,0.5190600239999998,0.11649435023687839,PRV,199,27,9,2.59,2.88,1.11,280,2.3,0.671333567,46.26835,0.6839921702753471,0.2915980285114821,-0.11268425815599335,0.2456921476212163,-0.9036925351965642,717.2858708,7.6875,0.639921569,12.28363636,70.99509431,46.1879,2.639,12.36807119,-1.867301521,0.022276085,39.97017596,715.7782715,0.006982143,0.125067658,4432.186164,0.912037217,-28.17498383
J1QUR1,Research Center,0.45407747600000015,0.5448048880804468,QUR,173,15,25,2.75,2.88,1.12,337.3979521,2.4,0.630819019,50.28953,0.9510313136179807,-0.0238581524088634,-0.38453219868904026,0.6661435538033179,-0.8925688461714072,5182.873944,34,0.796576695,77.12272727,50.80450286,46.7179,2.3286,12.04504529,-3.17136322,0.043915468,176.8739642,412.5625771,0.083224737,0.092743529,29172.97652,0.118794417,-30.40546425
J1QUR2,Research Center,1.8758377080000002,1.0672038730699034,QUR,199,15,25,2.75,2.88,1.12,548.4832922,4.3,0.638203658,60.3212,-0.4605596612384538,0.6923506950870362,-0.8213332048841074,1.663041270474507,-1.16147404878345,12930.09052,19.5,0.764688525,50.875,70.97227097,49.533,2.8072,13.51249502,0.799423297,0.045645633,310.854214,2977.420691,0.021785863,0.096566685,40594.97605,0.487813206,-29.72096786
J1RHT20,Research Center,0.7048641020000002,0.3593806236041117,RHT,199,15,6,1.56,4,1,361,2.9,0.5105631456,68.83,0.7226621651212479,0.19800380888827912,-0.23498403656576264,1.54183584112022,-0.10150752543736297,1933.969464,66,0.412365145,296.396,81.0840902,50.7743,2.4975,14.39405516,-4.853824692,0.016937059,408.573384,2509.368503,3.048175522,0.139883404,42802.69738,0.31279837,-28.46308502
J20BEPA17,Verger Abandonn<e9>,0.7715870939999998,0.24494213196157416,BEPA,210,16,25,1.54,2.02,1.25,492,3.8,0.508496732,55.90596667,-0.7529395378456488,1.0228823154951399,-0.10592170269470164,0.34945803274701787,0.6522111134736236,3809.576037,8.647058824,0.509642005,21.37956522,48.50222683,49.6567,2.4174,12.06708217,-2.591582928,0.011304924,53.12513217,1033.811891,0.005513593,0.081304869,9202.028687,0.991086612,-32.30328072
J20BEPA18,Verger Abandonn<e9>,2.599095404,2.418699818161614,BEPA,210,13,25,1.54,2.02,1.25,526,3.8,0.516434893,0,-0.8858673388872286,1.0402114967548897,-0.8440714024208225,0.7453465215734421,0.8669526497058742,5102.913776,100,0.499583085,42.44,74.55230914,49.4409,2.8572,19.48451254,-0.660453093,0.029768809,47.55622556,918.3922244,0.002557551,0.151093007,2666.908382,0.983537515,-28.4660923
J20BEPA19,Verger Abandonn<e9>,2.88182975,1.9394174981214487,BEPA,210,14,25,1.54,2.02,1.25,420,3,0.538831615,36.92205,0.16131627589749903,0.6657975478398334,-0.41330915179079586,0.3795488633413289,1.3968996709820545,1806.610644,34.75,0.515746924,34.55758621,80.146083,46.3433,1.9846,12.13441019,-0.474692626,0.024127746,141.5172428,2718.954476,0.006869276,0.165136177,11389.13986,0.978504185,-29.70036446
J20BEPO18,Verger Abandonn<e9>,0.059870045999999996,2.624196643021561,BEPO,210,11,15,1.5,2.34,1,348,2.2,0.5787789242,46.7733,-0.8964982971869321,1.0931296756562157,-0.60402938035147,0.8436109961240753,0.7691705243404303,1554.773096,44,0.513611111,16.08681818,59.64793309,46.6466,2.7701,22.22734398,-1.12821342,0.01843422,57.18138686,1089.469844,0.0029151,0.101975805,9801.15725,0.97035498,-30.39388512
J20CAC20,Verger Abandonn<e9>,1.6290694540000001,1.0272870161107654,CAC,210,23,25,2.07,4,2.5,462,3.2,0.7484319674,35.104,-2.213418345048892,1.215676510481513,-1.3661392158546497,0.20391160049569676,-1.7775058770457242,6201.898783,60,0.796039604,424.4933333,52.54892107,46.4254,1.9776,15.01163424,-1.69770504,0.038835198,200.3002396,1192.705551,0.038037973,0.0720003,39853.64909,0.303264714,-29.73559654
J20CAC21,Verger Abandonn<e9>,2.422044746,0.2626992199418949,CAC,210,21,25,2.07,4,2.5,510,4.3,0.6668987702,58.9522,0.2046905067237113,0.5519396398052423,-0.005723744521576875,-0.3391187974323652,1.1153915967081485,2993.519502,55,0.75142055,216.57875,57.19628542,46.9936,3.0628,12.33492812,-1.487316971,0.050393996,132.5910973,1369.083322,0.021714811,0.042821486,36882.33308,0.525878754,-31.34992111
J20COA8,Verger Abandonn<e9>,0.8853725959999998,0.7321053879478939,COA,210,13,10,4,1.77,1.02,342,2.6,0.605195885,50.8161,-1.0774457741258516,1.217857669688912,-0.3525413179220992,0.7993809299606969,0.3851357905324737,2473.604122,10.8,0.538242424,22.54878049,41.64413196,46.1178,2.0523,9.821330489,-1.477852507,0.019677979,28.26475721,486.7587041,0.010117802,0.090693686,5932.15068,0.877078725,-30.27869164
J20COA9,Verger Abandonn<e9>,1.7109819659999999,0.36469126964405674,COA,210,13,10,4,1.77,1.02,366,3.1,0.6353347648000001,67.669,-0.6922458518423664,0.9754051894131789,-0.32743012336555355,0.43728819971003624,0.21683838885280662,919.0767796,10.42857143,0.596353078,21.13294118,44.48032066,46.3169,2.0937,12.84038678,-2.179801855,0.024719281,27.46186869,502.5274489,0.004790149,0.085728315,4841.936519,0.93196545,-29.70084274
J20POT22,Verger Abandonn<e9>,5.643265386,3.306605193431115,POT,210,14,25,1.21,1.77,1.77,832,4.6,0.529814272,0,0.16634207251169233,0.5964682409988692,-0.28597057539625403,0.15984604984451842,1.75115277453581,8627.81114,51,0.433592982,32.57454545,97.11989283,51.1322,2.6786,12.92897475,-1.034137921,0.023881955,49.10188883,906.4968488,0.004842902,0.121027965,6871.111046,0.940238889,-29.9556591
J20PRS14,Verger Abandonn<e9>,0.8710478759999998,0.2886842233013595,PRS,210,14,22,2.46,3.02,1.06,368,3.8,0.609445548,59.61093333,0.3722306104222094,0.30137376181874903,-0.21330728875087865,-0.5096800283833189,2.090670777804995,3267.050696,13.5,0.712767395,24.10055556,45.06581222,47.148,2.9233,12.84184617,-2.97126092,0.036213921,34.23292253,657.3287988,0.003615017,0.09939765,5747.229901,0.977932305,-31.744925
J20PRS16,Verger Abandonn<e9>,1.4691109440000005,0.16268703512841518,PRS,210,23,22,2.46,3.02,1.06,614,3.8,0.629934211,68.9645,-0.7638513929610937,1.2460430911684337,-0.10732671384878868,0.27165766838180755,0.13509518146097574,5157.419145,26.75,0.65532323,33.46833333,47.13410687,47.8306,2.7711,19.84125003,-3.227474222,0.022268215,36.14901293,682.2320519,0.008917571,0.107712471,5630.143242,0.961182347,-30.53047264
J20PRS17,Verger Abandonn<e9>,0.121533728,0.089037778567232,PRS,210,25,22,2.46,3.02,1.06,247,1.7,0.477946768,59.45814,-0.5413102795169847,1.0921054183625571,-0.3521927662547636,-0.48243989501283396,0.5004798055936525,1308.35113,9.153846154,0.75571754,16.96275,48.66545814,47.6159,2.8835,24.40064529,-2.140500317,0.021585226,34.65358544,667.2351668,0.006020633,0.115274668,5229.843498,0.980620261,-28.27298058
J20RHT8,Verger Abandonn<e9>,3.1749378320000003,1.9919270956965658,RHT,210,9,6,1.56,4,1,346,2.2,0.524541625,39.9694,-0.33797164661457163,0.7791765545909408,-0.25204511475174524,0.5553205447338796,1.1159145157255212,665.0121244,44,0.449810046,301.5645833,78.59980242,47.7647,2.7104,17.23041209,-2.146552,7.62527e-4,560.4945153,6093.139966,2.341533465,0.165151653,26747.19846,0.553655855,-27.96715057
J21ACP17,Chemin Rouge,0.9078989360000002,0.15357445914521115,ACP,193,24,10,3.56,2,1,302,1.8,0.575680704,36.327,0.2818832357084991,-1.2933630523846125,1.4987043234856048,-1.1091314472332678,-0.01914706912899907,908.3969121,19,0.572144213,77.5775,26.16738101,42.6539,2.4233,17.66090985,-3.304670887,0.016402415,22.91182702,341.0004112,0.01006724,0.07267316,5204.620027,0.757993167,-31.19734749
J21ACR16,Chemin Rouge,1.8740892860000002,0.23022242390228653,ACR,193,28,25,3.44,1.84,3.08,389,3.1,0.529792148,56.3865,0.08274813457182512,-1.5517100926602059,2.1420780972798594,0.09088757908406114,1.3967732813606393,1188.515637,17.25,0.603400143,50.02222222,54.79786761,48.4057,2.5528,14.92108417,-3.049259348,0.032000628,43.3463316,701.4357689,0.007324451,0.117003786,6842.137998,0.824148873,-31.77486168
J21ACSP13,Chemin Rouge,0.6884505740000002,0.26813670608729134,ACSP,193,14,5,3.31,2,2,392,3,0.7356769576,47.147625,0.17029504531488826,-1.4222655955855064,1.9757655026786283,-0.5170325920749328,0.6406509751496676,1241.255234,18.8,0.521947826,51.21214286,43.36304169,48.9201,2.9013,15.54707917,-3.834391994,0.03085695,19.23187382,326.0244037,0.010591826,0.063446797,5180.853558,0.863373309,-29.24849831
J21ACSP15,Chemin Rouge,0.277920928,0.20738483660910215,ACSP,193,13,5,3.31,2,2,710,4.6,0.42578125,47.83856,-0.7495134738683261,-1.6235538091785617,1.870384601395059,-0.41945831751350904,0.5346192475565832,6651.388133,16.57142857,0.503741765,33.12785714,31.13478083,46.2916,2.2697,17.97811543,-2.359893579,0.021970102,37.08277715,555.4134966,0.010754376,0.085891633,6609.135124,0.762806329,-30.49913658
J21BEA16,Chemin Rouge,1.094326676,0.3632397251506753,BEA,193,14,25,3.17,3,2,286,2,0.438391442,48.23,0.01563470525543004,-1.3756471984524112,1.7783123038358621,-0.2260040408761753,0.34874111665436586,672.6383732,11,0.563108531,14.84076923,31.30669155,45.7506,2.9827,12.54695241,-3.791583128,0.023668392,49.40459559,951.4920284,0.002606953,0.09010657,9284.666293,0.980862013,-32.23636665
J21BEA17,Chemin Rouge,0.37994793200000015,0.11492344594304021,BEA,193,51,25,3.17,3,2,334,2.7,0.5378875772,41.98946667,0.03432264578108072,-1.192182287633638,1.6836876197662467,-0.5668640547640602,-0.013616797979849138,1770.173554,20.2,0.544093924,35.32555556,31.4534646,47.4561,2.8843,13.88616914,-0.474976463,0.020139867,34.83578044,668.2640517,0.004975,0.074412885,7892.380522,0.976995728,-32.42269646
J21BEA18,Chemin Rouge,1.526089814,0.37945855082739344,BEA,193,15,25,3.17,3,2,415,2.7,0.5324329398,48.9824375,-0.6801541648453218,-1.536688796156605,1.3025990003128662,-1.1870845561867525,0.4181773098958183,1470.582838,7.689655172,0.59552061,24.3144,26.81538512,47.74446056,3.1972,20.93278104,-1.931371593,0.020400904,58.39960237,1121.785322,0.006487048,0.09662428,7729.291259,0.978295314,-32.36405785
J21ULA19,Chemin Rouge,1.1832786739999999,0.24894973123525338,ULA,193,18,35,3.14,2.92,2.46,368,3.1,0.509848485,83.754075,-0.4080024944385529,-1.3873266948878997,2.7277458880441134,0.49277782381254825,0.80887962315554085,1046.837642,8.230769231,0.668237436,12.26818182,27.5657651,42.6118,3.4077,21.85941196,-0.27734381,0.026179025,405.4140715,492.0777931,0.068938547,0.27586002,14542.43024,0.061816592,-32.40258896
J22ACP19,North MSH,0.20312210000000003,0.2957990356024945,ACP,193,13,10,3.56,2,1,367,1.9,0.6306677742,38.3543,-0.40302714304644055,0.01038435222481237,1.6496370663255193,0.6528936794621796,1.8273153016460604,5572.114435,17.83333333,0.530481283,81.358,26.5493252,48.4363,2.3174,15.22798642,-3.390878992,0.012035084,60.60690089,875.4583239,0.00743506,0.130485361,6080.587475,0.735670784,-31.98918266
J22ACP20,North MSH,0.1814866920000001,0.17295721578349643,ACP,193,19,10,3.56,2,1,407,2.4,0.6150295618,71.8335,-0.41365896013219705,-0.22059741857257736,1.041116404034676,0.6486688428094137,2.292259002982474,5903.390856,20.2,0.554475703,104.49125,28.37558169,48.2511,2.7694,19.31751187,-2.83758976,0.021453526,25.38255987,348.6161855,0.009542056,0.071559587,5422.00102,0.699491171,-29.68722389
J22ACSA31,North MSH,0.23645990599999997,0.10654594734429229,ACSA,193,34,35,4.76,2.88,3.37,339,2.2,0.6404667688,62.9325,0.1941658791913303,-0.23665305107310755,1.780433416047877,0.13036180644352485,1.7541673954986814,4761.796153,21.16666667,0.646296296,93.442,34.03180583,46.6523,2.4882,11.38971046,-4.946142921,0.026186586,33.0066674,587.9540436,0.01034994,0.086610255,5596.995578,0.907218326,-31.92785728
J22ACSP16,North MSH,0.751632764,0.23660268788863975,ACSP,193,15,5,3.31,2,2,635,4.5,0.6019042614,57.92435,0.07238459375053762,-0.24983723623242204,1.6747809923178743,0.4417785089112694,2.124457948824,6805.656084,26.33333333,0.520543933,42.748,29.70899223,49.3269,2.481,14.13765947,-1.786988983,0.02797148,44.68657006,759.0966811,0.005230263,0.086986274,7514.930986,0.865147548,-30.51405991
J22ACSP17,North MSH,0.525465366,0.3781276987957765,ACSP,193,12,5,3.31,2,2,370,3.2,0.5789712442,48.04936667,-0.18668742362545648,-0.13545752875115,2.5880348020064896,0.14032595256133726,2.5969033860736,2794.505516,17.25,0.480204082,41.79090909,32.43419621,48.1056,2.9993,16.40275474,-1.18552712,0.023165673,31.17362493,484.4228638,0.008612342,0.077728348,6562.679366,0.791420758,-30.46018494
J22ACSP18,North MSH,0.9467239199999999,0.5242786939597595,ACSP,193,14,5,3.31,2,2,539,3.6,0.6221155072,53.55745,-0.4396341018156887,-0.17326827466221245,1.2439157780752381,0.4960897968957803,2.548860599112376,7189.019946,11.22222222,0.499158879,30.58958333,35.9190901,50.3766,2.9062,16.35533269,-1.81795855,0.032073579,22.34688764,388.4494988,0.008397569,0.045615431,4964.927836,0.885294223,-30.88896484
J22BEA19,North MSH,1.722079212,0.3070705139556052,BEA,193,15,25,3.17,3,2,507,4.4,0.4682593318,41.83383333,-0.851190582818775,0.6579522156481216,2.350440944135394,-0.017437471807423728,0.6428230733766499,2992.80769,6.5,0.581673307,33.6525,27.04108164,47.866,2.7288,10.68169615,-1.395839829,0.018163036,58.82906165,1143.65274,0.006060901,0.089464804,10510.0699,0.990084733,-32.73143051
J22BEA20,North MSH,3.922296608,0.8592156050082108,BEA,193,22,25,3.17,3,2,433,3.2,0.6474047472,59.52926667,0.14128160986216814,-0.3051027450462039,1.6804457887507198,0.5169937600676323,2.0703010537244393,1623.77208,7.666666667,0.616864166,28.44857143,27.44300492,47.8502,2.7428,13.77881405,-2.648340712,0.027791842,58.02061815,1125.99687,0.003136175,0.090588178,10542.70339,0.98838226,-33.82850922
J22FAG25,North MSH,0.2689662779999999,0.07042798746445207,FAG,193,35,25,4.75,1.5,1.5,386,2.8,0.6479617504,51.1179,-0.12928068704475576,0.28056106535374065,2.0971589922250935,-0.950351809507445,1.1015229369508495,2869.240344,9.166666667,0.727241379,28.67038462,25.74353058,50.1322,2.9675,11.04287928,-2.683740387,0.023846903,36.3979676,689.0479918,0.00575452,0.082632335,7305.137314,0.964145208,-32.69519318
J22FRA31,North MSH,0.778083828,0.8849884377615153,FRA,193,10,30,2.46,2.38,2.59,423,2.8,0.617765978,65.7757,-1.0582857626141453,0.4727474269972768,1.8287886927985018,0.10319670635854725,1.2867464449862434,6734.714097,67,0.729615674,73.71375,31.82920419,46.9377,3.6853,11.8573927,-0.15060595,0.02106333,266.1133869,277.6858697,0.088893607,0.167252286,17899.31299,0.053144358,-31.7856015
J23POG15,Quarry's Orchard,2.010671802,9.241531601854442,POG,186,10,20,1.21,2.5,2,564,4,0.5932850032,68.60466667,-0.1834530504145694,0.4765997535805393,-1.2078941667578411,-0.5766181683407869,-1.226364681617437,4054.358545,14.91666667,0.40855,25.68925926,76.45506841,51.5029,3.8438,18.34282788,0.560962725,0.012903799,259.0132485,4529.91083,0.007184482,0.213965181,13272.75455,0.890712986,-27.67838402
J23POG16,Quarry's Orchard,0.69372374,254.78964875628807,POG,186,5,20,1.21,2.5,2,323,2,0.5778398828,64.5125,-0.20700111876376173,0.6479813356622046,-0.973906007374717,-0.3024534028546958,-0.9475311912996953,1949.246519,19.4,0.379028133,22.40130435,67.32915397,51.2812,3.9409,16.2607635,1.481376038,0.013704919,68.07069822,1160.052204,0.008407893,0.112505879,6009.758666,0.867935472,-28.52548264
J23PRP12,Quarry's Orchard,2.7179462140000004,14.343110603274573,PRP,186,8,12,2.346,2.632,1.032,443,2.5,0.39002453,55.591,-0.27792851405379354,1.1146968041835967,-0.08001426838743225,0.4378660354993868,-0.18535710236310238,3080.98396,5.133333333,0.589443508,8.52530303,47.80777365,49.7611,2.9548,17.30347394,-1.829936752,0.019626189,38.9404599,741.866333,0.004211112,0.108103833,5253.502153,0.970274675,-26.86771667
J23PRP13,Quarry's Orchard,2.491033216,2.2229468360523583,PRP,186,11,12,2.748,2.812,1.026,517,3.3,0.5237293416,47.9865,-0.2602140338461007,1.1759242042941958,-0.046948051444071305,0.33769349686536315,-0.27445455545937375,4529.130426,21.61111111,0.580490196,8.090229885,47.14072601,48.2555,2.4017,20.34089574,-1.80847455,0.025789036,39.22663576,742.0620898,0.00647404,0.086353771,2720.801406,0.963450247,-27.53228081
J23PRP14,Quarry's Orchard,1.7878297220000001,909.1937662265207,PRP,186,9,12,3.422,2.0060000000000002,1.094,333,2.7,0.673668961,50.158,-0.2518645523294867,1.0333532456890824,-0.3686751163769886,0.16118413803491305,-0.43179402021224855,2159.59076,39.33333333,0.509055118,18.32804878,42.01210992,47.7668,3.3897,31.66867602,0.362385478,0.015564154,41.86387894,755.2296738,0.008247937,0.094169715,4505.963673,0.9187761,-27.96637238
J23PRV15,Quarry's Orchard,1.21277065,3.56026919560305,PRV,186,12,9,2.59,2.88,1.11,253,1.8,0.64178127,37.017125,-0.12477797825161611,1.1049192244324917,-0.09803351510974354,-0.10547364038237197,-0.02092608646098707,1070.252503,9.909090909,0.718555133,3.7444,74.88516184,47.8804,3.2013,13.15386994,-3.72641201,0.027676329,32.54152146,577.4239772,0.004161423,0.100365386,5141.534612,0.9037058,-29.62939186
J23PRV16,Quarry's Orchard,0.4013611979999999,0.28281687119262605,PRV,186,19.8,9,2.59,2.88,1.11,221,1.6,0.696511628,47.94333333,0.09972059973988782,1.0650870576850395,0.2730225105969485,0.18812559544953594,0.09984888841877528,886.4898543,9.6,0.757532468,6.486764706,36.81704829,44.5968,2.5254,11.00276324,-1.265299692,0.027903419,43.62496717,806.8251432,0.002457406,0.146514739,4990.844309,0.941920872,-30.17028091
J2ACSA3,La Piscine,0.2041009259999999,0.05253515376041136,ACSA,171,41,35,4.76,2.88,3.37,443.6238803,4,0.674994666,61.38057,0.8853181972336902,0.2832091393322908,-0.9228682754033887,-0.6524883888628737,-0.1784117526032229,3809.346523,10,0.788798555,37.29282051,50.07494396,49.1399,1.899,13.6274963,-5.788348732,0.023727495,22.9754242,376.3517889,0.017705689,0.067401732,5912.467513,0.834258338,-30.78756699
J2BEPA4,La Piscine,5.397193420000001,1.627618823479741,BEPA,204,11,25,1.54,2.02,1.25,565.6421549,2.9,0.507874016,49.528146666,0.9695521940886659,0.032924311085357455,-1.9366787415572233,-0.1872764246291614,2.398288191392881,2524.223924,13.81818182,0.567342694,21.05571429,98.81945858,46.0611,2.1759,11.28035191,-1.883358736,0.032923567,33.01925104,629.1909129,0.005833331,0.086087272,5114.161113,0.970477193,-28.71785606
J2BEPO3,La Piscine,0.21101152399999998,5.480037257279104,BEPO,204,9,15,1.5,2.34,1,386.8321025,2.1,0.411347518,49.259,1.2067229408522204,-0.21117587126281032,-1.056574403533228,0.2353759857481,0.3499880771735593,1560.249832,70,0.487289433,33.74666667,73.38996444,51.9195,2.6283,21.34417505,0.169841628,0.015929431,134.4422234,2568.734465,0.001567896,0.177156399,12470.61238,0.973091405,-27.96968521
J2BEPO4,La Piscine,0.10264986399999998,0.2376937627137319,BEPO,204,23,15,1.5,2.34,1,486.3573147,2.5,0.414867902,51.89476,1.223728803199866,-0.008001775782077964,-1.766847591070409,0.8028479825305104,1.243490792310707,1663.915804,5.625,0.548971631,10.79115385,95.16341733,43.0226,1.6155,14.48454989,-9.027768059,0.018663197,75.83405268,1438.326317,0.00234265,0.162001431,5472.994701,0.965969182,-28.95310913
J2CAC4,La Piscine,2.163796012,46.9314484470627,CAC,204,7,25,2.07,4,2.5,272.2835303,1.3,0.450038023,65.232,0.08685615404715417,0.7713320329982816,-1.3514191076011421,0.2792434769130285,-0.7622028067663332,1252.415802,11.14285714,0.674558824,79.39125,79.16489538,47.1177,2.8912,12.8789073,-1.554381866,0.025223106,122.6696775,834.8903189,0.049343728,0.10543504,16663.64572,0.346626939,-28.9098288
J2FAG3,La Piscine,0.15607302800000014,0.05565316823500556,FAG,171,42,25,4.75,1.5,1.5,483.5401281,3.8,0.527219583,51.925824999999996,0.3349453342183193,0.8901382476568921,-0.2793149519809384,-0.5615667424969077,-0.9609061068616701,7170.751283,10.5,0.745125628,31.1375,29.78723404,47.5295,2.4064,11.78386664,-3.639003811,0.01677614,69.39864968,1287.108347,0.002966683,0.172719891,6693.23545,0.944570105,-31.48620781
J2FAG4,La Piscine,1.6124307939999998,0.8800996050829835,FAG,204,16,25,4.75,1.5,1.5,374.2478739,2.5,0.6819661066,66.623,-0.12252156416872047,1.36075090083277,-0.6524154165001977,0.4513707375332866,0.2674742315180553,3192.237091,23.33333333,0.733677686,75.91666667,21.93194292,47.9481,2.1824,15.09752248,-1.314267654,0.020499281,109.5075387,2062.437867,0.004284871,0.231524232,7882.133123,0.959195132,-30.72890915
J2FRA3,La Piscine,0.9193518660000001,0.34164625914952523,FRA,171,16,30,2.46,2.38,2.59,567.5611749,4,0.570267934,47.673016668,0.8620374606566749,0.23905573972218214,-1.5692400476607515,0.22690763497570118,1.7171631310655167,9565.50094,52,0.762681564,162.7346154,75.81007303,41.7288,2.0035,16.48457729,-5.529935226,0.024196976,389.1951861,2187.298248,0.050860436,0.142013937,26337.81465,0.286227037,-28.62358864
J2FRA5a,La Piscine,0.8267560140000001,0.25734551471596046,FRA,204,25,30,2.46,2.38,2.59,436.001734,3,0.639481707,27.765,0.7345959329364631,0.5552512452640171,-0.8538373280919351,0.2567196916128959,0.8628835767498907,5002.511684,27.5,0.801660079,111.8242857,58.72095251,46.7866,2.4479,21.45116345,-3.755113049,0.020177998,300.7319101,1414.20908,0.033982865,0.102837472,40536.45815,0.239499284,-29.85688721
J2OSV3,La Piscine,0.39640290199999983,0.07848986917981872,OSV,171,35,12,4.58,3.25,1.07,306.9205565,2.3,0.688130334,52.178914999999996,0.218435388704209,0.6126535516042352,-1.3635106423007304,-0.9334944591952548,0.24778705083378735,1887.820883,11.1,0.826454183,25.59923077,42.84984525,48.0268,2.3406,10.23575322,-1.65548687,0.025728046,49.69193402,961.7688447,0.004315727,0.09546015,7785.826318,0.985723056,-30.61052475
J2OSV30,La Piscine,0.9496369360000001,1.2918387813909629,OSV,204,14,12,4.58,3.25,1.07,303.6980237,1.6,0.5864788672,56.02402,-0.1411110289987237,1.0137612815597703,-1.1032225871755095,-0.17919999750560514,-0.09354552007957634,2788.081662,11.16666667,0.767445887,23.22125,33.26694299,47.8327,2.4686,9.984861388,-2.043892879,0.020566675,36.00429706,695.6096109,0.002166416,0.061967279,7227.018359,0.983968844,-31.73885025
J2POB3,La Piscine,1.5258695100000002,0.3307615473000919,POB,204,16,25,1.27,1.77,2.63,316.1550052,2.2,0.698412698,62.6885,1.373304404689473,-0.06299809034069372,-2.0656617622381725,0.5703830690384843,0.8990026178221302,753.5530726,11.28571429,0.543134328,23.00769231,108.7707567,49.508,2.2393,8.354654429,-1.9085674480000001,0.030711999,59.29544377,1066.4198,0.010386312,0.146054375,5607.808434,0.915961007,-28.50084366
J2POB4,La Piscine,1.170765862,0.3482431878395217,POB,210,16,25,1.27,1.77,2.63,244.9107223,1.8,0.6245255544,65.32933333,1.3906649444522325,0.04489753422579256,-2.2518383352828453,1.8857434577523091,0.8366606212461895,387.9322453,10.33333333,0.537659574,21.01179487,134.2225368,51.6177,1.4655,14.52372841,-6.427088184,0.031844478,77.90841048,1451.477746,0.007336503,0.184289918,6166.485694,0.94884691,-29.79856621
